filepath,run_dt,line_num_tot,vintage,prod_wine_name,geo_int,vol,price,section_path,page_number,wine_type,origin,varietal,pub_date
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,236,2023,Woods Crampton,"Eden Valley, SA",750,75,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,237,2023,Frankland Estate ‘Isolation Ridge’,"Frankland River, WA",750,140,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,238,2016,Frankland Estate ‘Poison Hill’,"Frankland River, WA",750,155,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,240,2019,Greywacke,Marlborough,750,115,White Wine/Riesling/New Zealand,8,White Wine,New Zealand,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,241,2014,Pegasus Bay,North Canterbury,750,185,White Wine/Riesling/New Zealand,8,White Wine,New Zealand,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,243,2022,Jintaro Yura ‘ Le Silence et la Résonance’,Alsace,750,320,White Wine/Riesling/France,8,White Wine,France,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,244,2014,Trimbach ‘Cuv ée Frédé ric Emile’,Alsace,1.5L,775,White Wine/Riesling/France,8,White Wine,France,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,245,2022,Marcel Deiss,Alsace,750,195,White Wine/Riesling/France,8,White Wine,France,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,247,2019,Brü ndlmayer ‘ Ried Heiligenstein Lyra ’,Kamptal OTW,Lage,280,White Wine/Riesling/Austria,8,White Wine,Austria,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,248,2016,Nikolaihof ‘Steiner Hund’,Wachau,750,465,White Wine/Riesling/Austria,8,White Wine,Austria,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,249,2016,Veyder-Malberg ‘2B’,Wachau,750,350,White Wine/Riesling/Austria,8,White Wine,Austria,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,253,2016,Heymann- Löwenstein ‘Uhlen Roth Lay’,Mosel GG,1.5L,672,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,254,2017,Dr. Loosen ‘Ürziger Würzgarten’,Mosel GG,750,595,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,255,2021,A.Christmann ‘Olberg - Hart’,Pfalz GG,750,525,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,256,2021,A.Christmann ‘IDIG’,Pfalz GG,750,565,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,257,2021,A.Christmann ‘Vogelsang’,Pfalz GG,750,565,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,258,2021,Dr Bürklin-Wolf ‘Reiterpfad GC’,Pfalz GC,750,420,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,259,2021,Jülg ‘Sonnenberg’,Pfalz GG,750,360,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,260,2021,Weingut Rebholz ‘Vo m Muschelkalk’,Pfalz Trocken,750,310,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,261,2021,Müller-Cat oir ‘M - C’,Pfalz Trocken,750,120,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,262,2021,Gunderloch ‘Hipping’,Rheinhessen GG,750,310,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,263,2020,Keller ‘Hubacker’,Rheinhessen GG,750,980,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,265,2023,Keller ‘Von der Fels’,Rheinhessen Trocken,750,290,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,266,2021,Wittmann ‘Aulerde’,Rheinhessen GG,750,365,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,267,2021,Wittmann ‘Brunnenhäuschen’,Rheinhessen GG,750,525,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,268,2021,Schloss Johannisberg ‘Rotlack’,Rheingau Kabinett,750,295,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,269,2022,Hofgut Falkenstein ‘ Ober Schäfershaus ’,Mosel Spätlese,Trocken,280,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,270,2020,Joh. Jos . Prüm ‘Wehlener Sonnenuhr’,Mosel Spätlese,1.5L,660,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,271,2018,Selbach Oster ‘Wehlener Sonnenuhr’,Mosel Spätlese,750,210,White Wine/Riesling/Germany,9,White Wine,Germany,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,274,2024,Thomas Wines ‘Braemore’,"Hunter Valley, NSW",750,95,White Wine/Semillon and Blends/Australia,9,White Wine,Australia,Semillon and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,275,2009,Tyrrell’s ‘Belford Vineyard ’,"Hunter Valley, NSW",750,240,White Wine/Semillon and Blends/Australia,9,White Wine,Australia,Semillon and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,276,2021,Tyrrell’s ‘Johnno’s’,"Hunter Valley, NSW",750,190,White Wine/Semillon and Blends/Australia,9,White Wine,Australia,Semillon and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,277,2013,Tyrrell’s ‘Vat 1’,"Hunter Valley, NSW",750,330,White Wine/Semillon and Blends/Australia,9,White Wine,Australia,Semillon and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,278,2017,Tyrrell ’s ‘Vat 1’,"Hunter Valley, NSW",1.5L,515,White Wine/Semillon and Blends/Australia,9,White Wine,Australia,Semillon and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,279,2024,Sp inifex ‘Lola blend’,"Barossa Valley, SA",750,80,White Wine/Semillon and Blends/Australia,9,White Wine,Australia,Semillon and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,282,2024,Ocean Eight,"Mornington Peninsula, Vic",750,110,White Wine/Pinot Gris/Australia,9,White Wine,Australia,Pinot Gris,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,283,2024,Hoddles Creek ‘Estate’,"Yarra Valley, Vic",750,90,White Wine/Pinot Gris/Australia,9,White Wine,Australia,Pinot Gris,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,284,2023,Haddow + Dineen ‘Grain of Truth ’,"Tamar River, Tas",750,140,White Wine/Pinot Gris/Australia,9,White Wine,Australia,Pinot Gris,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,286,2021,Domaine de l’Envol,Alsace,750,100,White Wine/Pinot Gris/France,9,White Wine,France,Pinot Gris,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,290,2023,De Salis ‘Wild Fume Blanc’,"Orange, NSW",750,95,White Wine/Sauvignon Blanc and Blends/Australia,10,White Wine,Australia,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,291,2023,Josh Cooper ‘Pyren Vineyard ’,"Pyrenees, Vic",750,210,White Wine/Sauvignon Blanc and Blends/Australia,10,White Wine,Australia,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,292,2014,"Mount Mary ‘Triolet’ , Sauvignon blend","Yarra Valley, Vic",750,385,White Wine/Sauvignon Blanc and Blends/Australia,10,White Wine,Australia,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,293,2018,"Mount Mary ‘Triolet’, Sauvignon blend","Yarra Valley, Vic",750,360,White Wine/Sauvignon Blanc and Blends/Australia,10,White Wine,Australia,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,294,2022,"Mount Mary ‘Triolet’ , Sauvignon blend","Yarra Valley, Vic",750,280,White Wine/Sauvignon Blanc and Blends/Australia,10,White Wine,Australia,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,295,2015,Mount Mary ‘ Réflexion Fumé Blanc’,"Yarra Valley, Vic",750,150,White Wine/Sauvignon Blanc and Blends/Australia,10,White Wine,Australia,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,296,2013,Terre à Terre ‘ Crayères ’,"Wrattonbully, SA",750,120,White Wine/Sauvignon Blanc and Blends/Australia,10,White Wine,Australia,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,297,2023,"Voyager Estate, Sauvignon/Semillon","Margaret River, WA",750,80,White Wine/Sauvignon Blanc and Blends/Australia,10,White Wine,Australia,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,299,2020,Domaine Didier Dagueneau ‘Silex’,"Pouilly-Fumé, Loire Valley",750,960,White Wine/Sauvignon Blanc and Blends/France,10,White Wine,France,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,300,2023,Claude Riffault ‘Mosaĩque Calcaire’,"Sancerre, Loire Valley",750,240,White Wine/Sauvignon Blanc and Blends/France,10,White Wine,France,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,301,2023,Domaine Gérard Boulay ‘Chavignol’,"Sancerre, Loire Valley",750,260,White Wine/Sauvignon Blanc and Blends/France,10,White Wine,France,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,302,2023,Pascal Cotat ‘Les Monts Damn é s’,"Sancerre, Loire Valley",750,690,White Wine/Sauvignon Blanc and Blends/France,10,White Wine,France,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,304,2019,Ashes & Diamonds Blanc blend No.5,"Napa Valley, California",750,380,White Wine/Sauvignon Blanc and Blends/USA,10,White Wine,USA,Sauvignon Blanc and Blends,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,307,2019,Vinea Marson ‘Grazia blend ’,"Alpine Valleys, Vic",750,95,White Wine/Pinot Blanc/Australia,10,White Wine,Australia,Pinot Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,308,2024,Clarence House,"Coal River Valley, Tas",750,83,White Wine/Pinot Blanc/Australia,10,White Wine,Australia,Pinot Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,309,2024,Domaine Simha ‘ F ield blend blanc’,"Derwent Valley, Tas",750,90,White Wine/Pinot Blanc/Australia,10,White Wine,Australia,Pinot Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,311,2022,Jint aro Yura ‘ La Partie et le Tout’,"Alsace, FR",750,370,White Wine/Pinot Blanc/Rest of the World,10,White Wine,Rest of the World,Pinot Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,312,2021,Weingut Rebholz,"Pfalz, GER",750,180,White Wine/Pinot Blanc/Rest of the World,10,White Wine,Rest of the World,Pinot Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,313,2023,Keller ‘Pinot Blanc blend’,"Rheinhessen, GER",750,260,White Wine/Pinot Blanc/Rest of the World,10,White Wine,Rest of the World,Pinot Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,317,2022,Poppelvej ‘Blue Rose Case’,"Adelaide Hills, SA",750,120,White Wine/Chenin Blanc/Australia,11,White Wine,Australia,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,318,2023,MMAD,"McLaren Vale, SA",750,135,White Wine/Chenin Blanc/Australia,11,White Wine,Australia,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,319,2023,L.A.S. Vino ‘CBDB’,"Margaret River, WA",750,200,White Wine/Chenin Blanc/Australia,11,White Wine,Australia,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,320,2023,Wines of Merritt ‘Single Vineyard’,"Margaret River, WA",750,108,White Wine/Chenin Blanc/Australia,11,White Wine,Australia,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,321,2023,NOW,"Swan Valley, WA",750,190,White Wine/Chenin Blanc/Australia,11,White Wine,Australia,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,323,2021,Millton ‘Te Arai Vineyard ’,Gisborne,750,85,White Wine/Chenin Blanc/New Zealand,11,White Wine,New Zealand,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,324,2021,Millton ‘Libiamo Amphora’,Gisborne,750,135,White Wine/Chenin Blanc/New Zealand,11,White Wine,New Zealand,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,326,2020,Domaine Belargus ‘Rou ères ’,"Anjou, Loire Valley",750,580,White Wine/Chenin Blanc/France,11,White Wine,France,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,327,2022,Domaine Guiberteau,"Saumur, Loire Valley",750,190,White Wine/Chenin Blanc/France,11,White Wine,France,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,328,2022,F. Duveau ‘Poyeux’,"Saumur, Loire Valley",1.5L,390,White Wine/Chenin Blanc/France,11,White Wine,France,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,329,2016,"Nicolas Joly, ‘ Coulée de Serrant ’ (Dry)","Savennières, Loire Valley",750,620,White Wine/Chenin Blanc/France,11,White Wine,France,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,330,2022,"Nicolas Joly,‘Coulée de Serrant’ (Off-dry)","Savennières, Loire Valley",750,800,White Wine/Chenin Blanc/France,11,White Wine,France,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,331,2020,François Chidaine ‘Les Tuffeaux’,"Montlouis Sur Loire, Loire",750,230,White Wine/Chenin Blanc/France,11,White Wine,France,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,332,2022,Domaine Taille Aux Loups ‘Bretonniére’,"Vin de France (Vouvray),",Valley,340,White Wine/Chenin Blanc/France,11,White Wine,France,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,333,1981,"Huet ‘Clos du Bourg’, Demi-Sec","Vouvray, Loire Valley",375ml,590,White Wine/Chenin Blanc/France,11,White Wine,France,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,335,2021,Naudé,"Stellenbosch, Western Cape",750,190,White Wine/Chenin Blanc/South Africa,11,White Wine,South Africa,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,336,2022,Gabriëlskloof ‘The Landscape Elodie ’,"Swartland, Western Cape",750,160,White Wine/Chenin Blanc/South Africa,11,White Wine,South Africa,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,337,2022,The Sadie Family ‘Palladius’ blend,"Swartland, Western Cape",750,760,White Wine/Chenin Blanc/South Africa,11,White Wine,South Africa,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,338,2023,The Sadie Family ‘Skerpioen’,"Swartland, Western Cape",750,490,White Wine/Chenin Blanc/South Africa,11,White Wine,South Africa,Chenin Blanc,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,341,2022,Vinden,"Hunter Valley, NSW",750,95,White Wine/Fiano/Australia,11,White Wine,Australia,Fiano,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,342,2024,Sherrah,"McLaren Vale, SA",750,74,White Wine/Fiano/Australia,11,White Wine,Australia,Fiano,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,345,2021,By Farr,"Geelong, Vic",750,245,White Wine/Viognier/Australia,11,White Wine,Australia,Viognier,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,346,2019,Inkwell ‘Blonde on Blonde’,"McLaren Vale, SA",750,75,White Wine/Viognier/Australia,11,White Wine,Australia,Viognier,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,348,2022,Andr é Perret ‘Coteau de Chéry’,"Condrieu, Rhône Valley",750,620,White Wine/Viognier/France,11,White Wine,France,Viognier,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,349,2022,David Duclaux ‘Les Caillets’,"Condrieu, Rhône Valley",750,360,White Wine/Viognier/France,11,White Wine,France,Viognier,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,350,2013,R. Rostaing ‘La Bonnette’,"Condrieu, Rhône Valley",750,345,White Wine/Viognier/France,11,White Wine,France,Viognier,2025-07-12 00:00:00
